system:index,H2O,LEDAPS,O3,bkgd_BT,bkgd_TIR,cloud_count,date,doy,lake_BT,lake_TIR,lake_count,lake_mean_rad,solar_z,valid_count,.geo
LC80820712014359LGN00,3.95,"{shadow_count=0.0, cloud_count=2945.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.272,,,2940.0,2014-12-25T22:55:45,359.9553917361111,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",28.54494857788086,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015010LGN00,6.170000076293945,"{shadow_count=0.0, cloud_count=2945.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.253,,,2911.0,2015-01-10T22:55:43,10.955360763888889,13.645795919127384,7.802401799973006,59.0,"{blue=183.44457272798516, green=150.61493592865577, red=92.48846696560287, nir=30.223880754310194, swir1=4.996323611435354, swir2=1.2289969525092788, tir1=7.802401799973006, tir2=6.989298620979476}",30.0228271484375,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015026LGN00,4.6,"{shadow_count=146.0, cloud_count=225.0, water_count=2074.0, snow_count=0.0, lake_SR={blue=0.318976229508196, green=0.3108306171648983, red=0.2133194792671166, nir=0.07857309546769516, swir1=0.05663862102217939, swir2=0.047888476374156254}}",0.259,17.174073425744126,8.253464347157118,998.0,2015-01-26T22:55:37,26.955293645833333,21.44222377155321,8.823331795986189,2043.0,"{blue=198.92258581399966, green=165.15907447665887, red=98.00157703417324, nir=24.51514784584749, swir1=3.863975715165437, swir2=1.007938777151102, tir1=8.823331795986189, tir2=7.81359551398859}",31.028465270996094,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015042LGN00,4.479999923706055,"{shadow_count=0.0, cloud_count=778.0, water_count=1542.0, snow_count=0.0, lake_SR={blue=0.30688320363164706, green=0.2954682879377429, red=0.19497237354085584, nir=0.07091102464332054, swir1=0.05470544747081714, swir2=0.04722918287937742}}",0.256,21.011260734809625,8.764618396254114,1366.0,2015-02-11T22:55:30,42.95521292824074,24.6345908545619,9.264457081267663,1611.0,"{blue=195.72119550040878, green=160.89500582325408, red=91.5999286185891, nir=22.04004769638316, swir1=3.7267041187178434, swir2=1.0151094458559338, tir1=9.264457081267663, tir2=8.34956262899789}",31.754852294921875,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015058LGN00,4.75,"{shadow_count=0.0, cloud_count=1742.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.252,15.291160345077515,8.008911662188439,2925.0,2015-02-27T22:55:27,58.95517362268519,16.300087376644736,8.139759658676523,26.0,"{blue=156.23644978832453, green=124.7654186277292, red=71.27212926673775, nir=25.86171456831149, swir1=4.478926369239791, swir2=1.1807928416080988, tir1=8.139759658676523, tir2=7.210138106712532}",32.617767333984375,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1742, tir2=1660}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015074LGN00,5.079999923706055,"{shadow_count=0.0, cloud_count=2401.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.249,,,2945.0,2015-03-15T22:55:15,74.95504445601851,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",34.01841354370117,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2401, tir2=2355}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015090LGN00,3.8400001525878906,"{shadow_count=0.0, cloud_count=2945.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.256,,,2945.0,2015-03-31T22:55:05,90.95492028935185,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",36.19153594970703,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2942}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015138LGN00,3.65,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.24,,,876.0,2015-05-18T22:54:42,138.9546572800926,,,1873.0,"{blue=116.02725588990145, green=102.18492039722463, red=62.73598881486208, nir=10.537262623417114, swir1=1.3220420196693186, swir2=0.4061824475184831, tir1=null, tir2=null}",45.32579040527344,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015154LGN00,3.6400001525878904,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.239,,,1144.0,2015-06-03T22:54:49,154.9547435648148,,,1791.0,"{blue=122.61581899871658, green=106.90351648888088, red=62.35134526136857, nir=9.83611732425136, swir1=0.8093495396238745, swir2=0.20947342505590785, tir1=null, tir2=null}",47.654720306396484,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015202LGN00,4.0,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.239,,,2827.0,2015-07-21T22:55:15,202.95503934027778,,,62.0,"{blue=96.55045612381711, green=79.96084895417575, red=49.59972346501966, nir=14.146052129641776, swir1=2.6184160310583517, swir2=0.7349596766223605, tir1=null, tir2=null}",47.34633255004883,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015234LGN00,2.9299999237060548,"{shadow_count=49.0, cloud_count=574.0, water_count=494.0, snow_count=0.0, lake_SR={blue=0.21829028340080994, green=0.23967692307692323, red=0.16035789473684203, nir=0.023162348178137643, swir1=0.009270445344129555, swir2=0.00913522267206479}}",0.256,14.838786718264148,7.950954716690858,628.0,2015-08-22T22:55:26,234.95516556712963,20.253322682482132,8.661998642588584,2088.0,"{blue=124.65895943433114, green=109.753075782595, red=64.507158219916, nir=10.265054886810521, swir1=1.1529360630441772, swir2=0.3284236269246321, tir1=8.661998642588584, tir2=8.001756124733948}",40.50048065185547,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1229, tir2=1168}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015250LGN00,3.1,"{shadow_count=0.0, cloud_count=1286.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.259,,,2945.0,2015-09-07T22:55:32,250.95523197916665,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",35.8679084777832,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1286, tir2=1228}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015266LGN00,3.1200000762939455,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.254,23.15403328954646,9.058038425000088,522.0,2015-09-23T22:55:39,266.95531902777776,,,2279.0,"{blue=146.77575705150946, green=132.10703224799352, red=76.5327335603939, nir=11.501591763826527, swir1=1.133246309914679, swir2=0.2985548772318914, tir1=null, tir2=null}",31.188358306884766,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015282LGN00,3.6099998474121096,"{shadow_count=0.0, cloud_count=1151.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.271,,,2936.0,2015-10-09T22:55:41,282.95533734953705,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",27.21634292602539,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1151, tir2=1089}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015298LGN00,4.090000152587891,"{shadow_count=0.0, cloud_count=202.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.258,,,2945.0,2015-10-25T22:55:45,298.95538847222224,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",24.741744995117188,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=202, tir2=168}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015314LGN00,3.720000076293945,"{shadow_count=0.0, cloud_count=0.0, water_count=260.0, snow_count=0.0, lake_SR={blue=0.2237573076923077, green=0.2417030769230771, red=0.17447730769230776, nir=0.06507269230769235, swir1=0.05194884615384617, swir2=0.045829230769230775}}",0.255,21.330968616893458,8.809697320268276,2452.0,2015-11-10T22:55:46,314.9553988773148,22.330539306255545,8.944047961002127,1006.0,"{blue=202.30635574781826, green=182.62179554319175, red=114.16704742102948, nir=31.066897826620597, swir1=5.55565566778744, swir2=1.5144660305138076, tir1=8.944047961002127, tir2=8.048457735787123}",24.17487335205078,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2160, tir2=2097}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015330LGN00,3.7700000762939454,"{shadow_count=0.0, cloud_count=132.0, water_count=46.0, snow_count=0.0, lake_SR={blue=0.13712826086956525, green=0.14445217391304352, red=0.12045434782608697, nir=0.07870434782608694, swir1=0.07072826086956521, swir2=0.0643608695652174}}",0.27,,,2629.0,2015-11-26T22:55:49,330.95543296296296,,,1937.0,"{blue=209.7979286270799, green=184.51138834734138, red=119.99627599982563, nir=37.74412920493508, swir1=6.729621927475193, swir2=1.8709601509721616, tir1=null, tir2=null}",25.19884490966797,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015346LGN00,4.429999923706054,"{shadow_count=0.0, cloud_count=1560.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.262,,,2945.0,2015-12-12T22:55:47,346.95540951388887,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",26.99449920654297,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1560, tir2=1501}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712015362LGN00,3.5,"{shadow_count=1.0, cloud_count=788.0, water_count=380.0, snow_count=0.0, lake_SR={blue=0.24865289473684205, green=0.254661052631579, red=0.18031999999999995, nir=0.09299000000000003, swir1=0.06050473684210515, swir2=0.05118263157894738}}",0.254,11.1027542268387,7.480848893650215,2718.0,2015-12-28T22:55:47,362.95541155092593,13.313105288418857,7.757082155127798,1305.0,"{blue=190.9894008398099, green=166.59058427083167, red=101.68737529926645, nir=31.78750106031753, swir1=4.8052552810877245, swir2=1.2951782333900104, tir1=7.757082155127798, tir2=6.920141162160435}",28.796714782714844,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1740, tir2=1675}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
