fileID,datetime,H2O,O3,AOT,solar_z,blue_Edir,blue_Edif,blue_tau2,blue_Lp,green_Edir,green_Edif,green_tau2,green_Lp,red_Edir,red_Edif,red_tau2,red_Lp,nir_Edir,nir_Edif,nir_tau2,nir_Lp,swir1_Edir,swir1_Edif,swir1_tau2,swir1_Lp,swir2_Edir,swir2_Edif,swir2_tau2,swir2_Lp
LT41120661988363XXX02,1988-12-28T01:31:06,4.1,0.257,0.16033333539962769,37.01004028320313,1085.8984394522406,310.75130102453903,0.895252557291003,33.36555857810072,1102.9777262239463,220.7406847056427,0.9056258173347216,17.06892704397276,1005.9015424437854,153.89778983987065,0.9254926980495781,9.09432809394836,711.3725818878305,73.29779606894611,0.922848547603756,3.1827564110891005,156.87909255762423,6.203643768121201,0.9250110498492572,0.12630770928556567,58.97703166200124,1.7849532704336744,0.927611168408805,0.02025935145855713
LT41120661989093XXX02,1989-04-03T01:32:07,4.469999694824219,0.262,0.12200000137090684,38.292781829833984,1089.8775207948208,254.9252812072534,0.9035493161832374,30.65738528771791,1093.832632527743,176.58556492017155,0.9116337571791133,15.54214178059251,992.9767747009695,119.76378865282032,0.9310913949806455,8.058517178880052,695.6611627410258,54.73923404223599,0.9255258670565638,2.675470979595888,150.9302590609195,4.522315693084866,0.9254177575542244,0.09484688070949428,56.58038391773926,1.295133930919821,0.9279215135112726,0.015335028245954332
LT51120661987256ASA00,1987-09-13T01:25:52,3.2600006103515624,0.257,0.18166667222976685,37.644622802734375,993.5582605482422,317.51401345931794,0.8905413031854349,32.30931497765772,1015.4503554395079,230.16020719143668,0.9024602416777604,16.742955749868845,930.3601059004258,162.16756461514106,0.9228835363036523,9.021561871626508,665.9365314084732,78.57465882521785,0.9256757782741095,3.2178946764874468,148.30475061659024,6.725940639022245,0.9287842547189339,0.13215811501540245,55.80734627917195,1.937647128217963,0.931029750306035,0.02161259637608503
LT51120661987288ASA00,1987-10-15T01:26:32,2.3600006103515625,0.258,0.23000000417232516,32.42724609375,1031.0269363039313,384.51567019259784,0.8798461053875515,36.196247282576415,1058.845132369906,288.41305637581326,0.8938172278029688,19.328982619819328,975.4512392753977,206.03286835748213,0.915449323482456,10.596721283281713,709.0754575058572,101.407929555257,0.9246971881276991,3.8981201843073277,160.42764740442325,8.775561138019222,0.930951967496782,0.17722367036111622,60.49310785947837,2.524153369907145,0.9320759230552726,0.02789485507742284
LT51120661987304ASA00,1987-10-31T01:26:48,3.180000305175781,0.275,0.23000000417232516,31.912410736083984,1047.5694604934931,390.3676761878779,0.8795479697442403,36.630018973336654,1073.1796250537893,291.7331966657385,0.8914595317379133,19.39636794143772,989.0544490008673,208.54970719324356,0.9136260199819792,10.689808470587009,715.5909804193416,102.24890945599444,0.9191207053339151,3.955367565756639,161.8872621526163,8.834282322146727,0.9254396482872217,0.18197296925075906,61.12125205094687,2.5420923775107807,0.9278502946027206,0.028100708546743416
LT51120661987320ASA00,1987-11-16T01:27:10,4.680000305175781,0.268,0.289000004529953,32.83700180053711,963.7634371324546,439.32435555463064,0.8666120150446068,38.90433643667359,998.5474601764754,334.61313495077536,0.878676843815754,21.118968226636525,928.2513330000492,243.47990468204924,0.9015839042152817,11.909338538857707,671.332255614364,120.99978979750476,0.8986297263615559,4.516135657489555,155.95633799391248,10.832859211614766,0.9101429237992904,0.21488639020230427,59.13187901093157,3.1334319845986243,0.9135435485044406,0.03481353093929906
LT51120661987336ASA00,1987-12-02T01:27:26,4.3,0.261,0.16033333539962769,34.642837524414055,1122.8830800303324,313.5896976657142,0.8951815794210027,33.79159212052659,1137.461658867158,222.5324171582797,0.9049959167953976,17.290094157807964,1035.535032916486,155.05365842492424,0.9249929131341683,9.220585145826291,730.5870488884415,73.6719703877779,0.9213298846328437,3.2395100821910914,160.82787339336622,6.208680860468354,0.9236282745352987,0.13231442284053563,60.465556951432,1.7831028116263892,0.9263214040993304,0.020371811242371387
LT51120661987352ASA00,1987-12-18T01:27:40,5.1100006103515625,0.26,0.16033333539962769,36.59606170654297,1091.7118630870202,310.8702079368241,0.8951911363254604,33.45434089555719,1105.2512161688503,220.8875024879551,0.9038272375617724,17.12807555212788,1008.0553731451508,153.93280742824993,0.9238039541819713,9.123143961564166,707.6572829369368,72.95231430539198,0.9152301161554803,3.1857381148100856,156.2305044830158,6.1765913701287305,0.9181818732599215,0.1268744684841497,58.74284022726505,1.776224090471786,0.9211808592990477,0.020234215858108792
LT51120661988003ASA00,1988-01-03T01:27:55,3.55,0.266,0.15549999475479126,38.136226654052734,1073.581395082262,302.9528717799694,0.8961602520315085,32.816525663331184,1090.9971229232237,214.03748653213117,0.9065325558590088,16.714714870504388,995.0829789485512,149.0927800189645,0.9266494908889026,8.888710213816465,706.3867923165601,71.43721513884464,0.9276866426249578,3.1083853298838844,155.52699555387147,6.037359352605042,0.9291660151534746,0.12077521023507921,58.43473862693897,1.7380766428959369,0.9314855347232661,0.01961718850697494
LT51120661988019ASA00,1988-01-19T01:28:13,4.869999694824219,0.26899999999999996,0.15549999475479126,38.95210266113281,1059.8513887806962,297.80607761439677,0.8960113684252303,32.59061908668964,1067.7749008928433,214.38470818984007,0.9037787794472223,16.87860169863863,976.805779089275,148.59646432372148,0.924301414601238,8.921727781539973,689.5309201990766,69.14114128163352,0.9178006460333618,3.0382556661392424,151.98940210128686,5.873797162335048,0.9201859547421483,0.11551697638540157,57.10072688638611,1.6868849912970134,0.9230416690694554,0.01950420531132858
LT51120661988051ASA00,1988-02-20T01:28:45,4.089999389648438,0.259,0.11899999529123305,38.71196365356445,1109.5674903682577,257.5837529364286,0.9043098913521487,31.032988047155595,1117.9786457086748,175.67926243744054,0.9133395640346139,15.574620788091655,1013.3175407532752,119.23454330905112,0.9324583768308918,8.078419155936176,710.2820069278367,55.09564842527857,0.9287941145866001,2.699969376981556,153.92854688421593,4.537624870202085,0.9282109573029504,0.09455312702832555,57.68914280765274,1.3016286191794624,0.9305568265931017,0.015295184043642326
LT51120661988067ASA00,1988-03-07T01:28:55,4.439999389648436,0.256,0.1993333399295807,38.35812759399414,981.890158736064,344.3180887811953,0.8866575407581081,33.66683298338841,1006.0548091031056,252.48365331790015,0.8975652777104637,17.60087955604897,925.8673899970345,179.11814792796739,0.9182937590735013,9.560662872009791,661.172603679997,86.40137434850176,0.914797260711836,3.4252818410571724,148.72823216119838,7.473210713458135,0.9197677849223111,0.14272947319939158,56.053665109019036,2.1551623084275033,0.9227330752801387,0.024054319248128675
